#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        4368     1.69101     1.72227  0.00240137
        4369      1.6943     1.72227  0.00240083
        4370     1.69742     1.72226  0.00240029
        4371     1.70039     1.72225  0.00239974
        4372     1.70321     1.72225   0.0023992
        4373     1.70588     1.72225  0.00239865
        4374     1.70841     1.72224  0.00239811
        4375     1.71079     1.72224  0.00239756
        4376     1.71305     1.72224  0.00239701
        4377     1.71519     1.72224  0.00239647
        4378     1.71722     1.72224  0.00239592
        4379     1.71915     1.72224  0.00239537
        4380     1.72099     1.72223  0.00239482
        4381     1.72275     1.72224  0.00239428
        4382     1.72445     1.72224  0.00239373
        4383     1.72609     1.72224  0.00239319
        4384     1.72769     1.72224  0.00239264
        4385     1.72926     1.72224  0.00239209
        4386     1.73081     1.72224  0.00239155
        4387     1.73235     1.72224  0.00239101
        4388     1.73388     1.72225  0.00239046
        4389     1.73543     1.72225  0.00238992
        4390     1.73698     1.72225  0.00238938
        4391     1.73855     1.72226  0.00238884
        4392     1.74013     1.72226   0.0023883
        4393     1.74172     1.72226  0.00238776
        4394     1.74331     1.72227  0.00238722
        4395     1.74491     1.72227  0.00238668
        4396     1.74649     1.72228  0.00238614
        4397     1.74806     1.72229  0.00238561
        4398     1.74959     1.72229  0.00238507
        4399     1.75107      1.7223  0.00238454
        4400     1.75249     1.72231  0.00238401
        4401     1.75383     1.72231  0.00238348
        4402     1.75506     1.72232  0.00238295
        4403     1.75617     1.72233  0.00238242
        4404     1.75714     1.72234  0.00238189
        4405     1.75796     1.72234  0.00238136
        4406      1.7586     1.72235  0.00238084
        4407     1.75904     1.72236  0.00238031
        4408     1.75928     1.72237  0.00237979
        4409     1.75929     1.72238  0.00237926
        4410     1.75907     1.72239  0.00237874
        4411      1.7586     1.72239  0.00237821
        4412     1.75788      1.7224  0.00237769
        4413     1.75691     1.72241  0.00237716
        4414     1.75568     1.72242  0.00237663
        4415      1.7542     1.72242  0.00237611
        4416     1.75246     1.72243  0.00237558
        4417     1.75047     1.72244  0.00237505
        4418     1.74824     1.72244  0.00237452
        4419     1.74578     1.72245  0.00237399
        4420      1.7431     1.72245  0.00237345
        4421     1.74021     1.72246  0.00237292
        4422     1.73714     1.72246  0.00237239
        4423     1.73389     1.72246  0.00237185
        4424     1.73049     1.72247  0.00237132
        4425     1.72695     1.72247  0.00237078
        4426     1.72329     1.72247  0.00237025
        4427     1.71952     1.72247  0.00236971
        4428     1.71567     1.72246  0.00236918
        4429     1.71175     1.72246  0.00236864
        4430     1.70778     1.72246  0.00236811
        4431     1.70378     1.72245  0.00236758
        4432     1.69976     1.72245  0.00236705
        4433     1.69574     1.72244  0.00236652
        4434     1.69173     1.72244    0.002366
        4435     1.68775     1.72243  0.00236548
        4436      1.6838     1.72242  0.00236496
        4437     1.67989     1.72241  0.00236445
        4438     1.67604      1.7224  0.00236394
        4439     1.67225     1.72239  0.00236343
        4440     1.66853     1.72238  0.00236293
        4441     1.66489     1.72236  0.00236244
        4442     1.66133     1.72235  0.00236194
        4443     1.65785     1.72233  0.00236146
        4444     1.65447     1.72232  0.00236097
        4445     1.65117      1.7223   0.0023605
        4446     1.64797     1.72229  0.00236003
        4447     1.64488     1.72227  0.00235956
        4448     1.64188     1.72225   0.0023591
        4449     1.63898     1.72223  0.00235864
        4450      1.6362     1.72221  0.00235819
        4451     1.63354     1.72219  0.00235775
        4452       1.631     1.72217  0.00235731
        4453     1.62859     1.72215  0.00235687
        4454     1.62632     1.72213  0.00235644
        4455      1.6242     1.72211  0.00235601
        4456     1.62224     1.72209  0.00235559
        4457     1.62047     1.72206  0.00235517
        4458      1.6189     1.72204  0.00235476
        4459     1.61755     1.72202  0.00235435
        4460     1.61643     1.72199  0.00235394
        4461     1.61556     1.72197  0.00235353
        4462     1.61495     1.72195  0.00235312
        4463     1.61463     1.72192  0.00235272
        4464      1.6146      1.7219  0.00235232
        4465     1.61488     1.72187  0.00235191
        4466     1.61546     1.72185  0.00235151
        4467     1.61634     1.72183   0.0023511
        4468     1.61752      1.7218  0.00235069
        4469     1.61898     1.72178  0.00235027
        4470      1.6207     1.72176  0.00234986
        4471     1.62267     1.72173  0.00234944
        4472     1.62484     1.72171  0.00234901
        4473     1.62719     1.72169  0.00234858
        4474     1.62968     1.72167  0.00234815
        4475     1.63227     1.72165  0.00234771
        4476     1.63492     1.72163  0.00234726
        4477      1.6376     1.72161  0.00234681
        4478     1.64025     1.72159  0.00234636
        4479     1.64286     1.72158   0.0023459
        4480     1.64537     1.72156  0.00234544
        4481     1.64777     1.72154  0.00234497
        4482     1.65004     1.72153   0.0023445
        4483     1.65216     1.72151  0.00234403
        4484     1.65412      1.7215  0.00234356
        4485     1.65591     1.72148  0.00234308
        4486     1.65754     1.72147   0.0023426
        4487     1.65903     1.72145  0.00234212
        4488     1.66037     1.72144  0.00234164
        4489     1.66159     1.72143  0.00234115
        4490     1.66271     1.72141  0.00234067
        4491     1.66376      1.7214  0.00234018
        4492     1.66476     1.72139   0.0023397
        4493     1.66572     1.72138  0.00233921
        4494     1.66668     1.72136  0.00233872
        4495     1.66767     1.72135  0.00233823
        4496      1.6687     1.72134  0.00233774
        4497     1.66979     1.72133  0.00233725
        4498     1.67097     1.72132  0.00233675
        4499     1.67225     1.72131  0.00233626
        4500     1.67364      1.7213  0.00233577
        4501     1.67515     1.72129  0.00233527
        4502      1.6768     1.72128  0.00233477
        4503     1.67859     1.72127  0.00233427
        4504     1.68053     1.72126  0.00233377
        4505     1.68263     1.72125  0.00233327
        4506     1.68489     1.72124  0.00233277
        4507     1.68733     1.72123  0.00233226
        4508     1.68994     1.72123  0.00233175
        4509     1.69274     1.72122  0.00233124
        4510     1.69573     1.72121  0.00233073
        4511     1.69893     1.72121  0.00233022
        4512     1.70235     1.72121  0.00232971
        4513     1.70598      1.7212   0.0023292
        4514     1.70985      1.7212  0.00232868
        4515     1.71395      1.7212  0.00232817
        4516      1.7183      1.7212  0.00232765
        4517      1.7229      1.7212  0.00232714
        4518     1.72774      1.7212  0.00232662
        4519     1.73283      1.7212  0.00232611
        4520     1.73815     1.72121   0.0023256
        4521      1.7437     1.72121  0.00232509
        4522     1.74946     1.72122  0.00232458
        4523      1.7554     1.72122  0.00232408
        4524     1.76152     1.72123  0.00232358
        4525     1.76778     1.72124  0.00232309
        4526     1.77414     1.72126  0.00232261
        4527     1.78059     1.72127  0.00232213
        4528     1.78708     1.72128  0.00232167
        4529     1.79357      1.7213  0.00232121
        4530     1.80004     1.72132  0.00232076
        4531     1.80644     1.72134  0.00232032
        4532     1.81273     1.72136   0.0023199
        4533     1.81889     1.72138  0.00231949
        4534     1.82486      1.7214  0.00231909
        4535     1.83063     1.72142   0.0023187
        4536     1.83614     1.72145  0.00231833
        4537     1.84138     1.72148  0.00231797
        4538      1.8463      1.7215  0.00231762
        4539     1.85089     1.72153  0.00231729
        4540     1.85512     1.72156  0.00231696
        4541     1.85897     1.72159  0.00231665
        4542      1.8624     1.72162  0.00231635
        4543      1.8654     1.72165  0.00231605
        4544     1.86795     1.72169  0.00231577
        4545     1.87005     1.72172  0.00231549
        4546     1.87167     1.72175  0.00231521
        4547      1.8728     1.72179  0.00231494
        4548     1.87345     1.72182  0.00231467
        4549      1.8736     1.72185  0.00231441
        4550     1.87326     1.72189  0.00231414
        4551     1.87241     1.72192  0.00231386
        4552     1.87107     1.72195  0.00231359
        4553     1.86924     1.72198  0.00231331
        4554     1.86693     1.72202  0.00231302
        4555     1.86416     1.72205  0.00231272
        4556     1.86094     1.72208  0.00231241
        4557      1.8573     1.72211   0.0023121
        4558     1.85326     1.72214  0.00231177
        4559     1.84884     1.72216  0.00231143
        4560     1.84408     1.72219  0.00231107
        4561     1.83903     1.72222  0.00231071
        4562      1.8337     1.72224  0.00231033
        4563     1.82817     1.72226  0.00230994
        4564     1.82246     1.72228  0.00230954
        4565     1.81664     1.72231  0.00230913
        4566     1.81076     1.72232   0.0023087
        4567     1.80487     1.72234  0.00230827
        4568     1.79904     1.72236  0.00230782
        4569      1.7933     1.72238  0.00230737
        4570     1.78772     1.72239  0.00230691
        4571     1.78235      1.7224  0.00230644
        4572     1.77724     1.72241  0.00230597
        4573     1.77243     1.72243  0.00230549
        4574     1.76795     1.72244  0.00230501
        4575     1.76384     1.72244  0.00230452
        4576      1.7601     1.72245  0.00230403
        4577     1.75676     1.72246  0.00230354
        4578     1.75382     1.72247  0.00230305
        4579     1.75127     1.72247  0.00230256
        4580     1.74909     1.72248  0.00230206
        4581     1.74729     1.72248  0.00230156
        4582     1.74582     1.72249  0.00230107
        4583     1.74465     1.72249  0.00230057
        4584     1.74376      1.7225  0.00230007
        4585      1.7431      1.7225  0.00229958
        4586     1.74263     1.72251  0.00229908
        4587     1.74231     1.72251  0.00229858
