#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        6376       -0.28    -0.46537  0.00158891
        6377       -0.36   -0.465354  0.00158875
        6378       -0.36   -0.465337  0.00158859
        6379       -0.44   -0.465333  0.00158834
        6380       -0.52   -0.465342  0.00158812
        6381        -0.6   -0.465363  0.00158801
        6382        -0.6   -0.465384   0.0015879
        6383        -0.6   -0.465405  0.00158779
        6384       -0.52   -0.465414  0.00158756
        6385       -0.28   -0.465384  0.00158758
        6386       -0.28   -0.465355   0.0015876
        6387       -0.28   -0.465326  0.00158762
        6388       -0.28   -0.465297  0.00158763
        6389       -0.28   -0.465268  0.00158765
        6390        -0.6    -0.46529  0.00158754
        6391       -0.68   -0.465323  0.00158765
        6392       -0.76   -0.465369  0.00158807
        6393       -0.44   -0.465365  0.00158782
        6394       -0.44   -0.465361  0.00158758
        6395        -0.6   -0.465382  0.00158747
        6396       -0.44   -0.465378  0.00158723
        6397       -0.44   -0.465374  0.00158699
        6398       -0.52   -0.465383  0.00158676
        6399       -0.44   -0.465379  0.00158652
        6400        -0.6     -0.4654  0.00158641
        6401        -0.6   -0.465421   0.0015863
        6402       -0.52    -0.46543  0.00158608
        6403        -0.6   -0.465451  0.00158597
        6404       -0.44   -0.465447  0.00158572
        6405       -0.52   -0.465455   0.0015855
        6406       -0.44   -0.465451  0.00158526
        6407       -0.44   -0.465447  0.00158501
        6408       -0.36   -0.465431  0.00158485
        6409       -0.52   -0.465439  0.00158463
        6410        -0.6    -0.46546  0.00158452
        6411        -0.6   -0.465481  0.00158441
        6412        -0.6   -0.465502   0.0015843
        6413       -0.68   -0.465536  0.00158441
        6414       -0.28   -0.465507  0.00158443
        6415       -0.28   -0.465478  0.00158444
        6416       -0.52   -0.465486  0.00158422
        6417       -0.68    -0.46552  0.00158433
        6418       -0.76   -0.465566  0.00158474
        6419       -0.52   -0.465574  0.00158452
        6420        -0.6   -0.465595  0.00158441
        6421       -0.68   -0.465628  0.00158452
        6422       -0.52   -0.465637  0.00158429
        6423        -0.6   -0.465658  0.00158418
        6424       -0.52   -0.465666  0.00158396
        6425        -0.6   -0.465687  0.00158385
        6426       -0.76   -0.465733  0.00158427
        6427       -0.36   -0.465717   0.0015841
        6428       -0.28   -0.465688  0.00158412
        6429       -0.44   -0.465684  0.00158388
        6430       -0.52   -0.465692  0.00158366
        6431       -0.52   -0.465701  0.00158343
        6432       -0.68   -0.465734  0.00158354
        6433        -0.6   -0.465755  0.00158343
        6434        -0.6   -0.465776  0.00158332
        6435       -0.68   -0.465809  0.00158342
        6436        -0.6    -0.46583  0.00158331
        6437       -0.28   -0.465801  0.00158333
        6438       -0.36   -0.465784  0.00158317
        6439       -0.52   -0.465793  0.00158295
        6440       -0.68   -0.465826  0.00158305
        6441        -0.6   -0.465847  0.00158294
        6442       -0.44   -0.465843   0.0015827
        6443       -0.52   -0.465851  0.00158248
        6444       -0.44   -0.465847  0.00158224
        6445       -0.44   -0.465843    0.001582
        6446       -0.44   -0.465839  0.00158176
        6447       -0.52   -0.465848  0.00158153
        6448       -0.36   -0.465831  0.00158137
        6449       -0.52    -0.46584  0.00158115
        6450       -0.36   -0.465823  0.00158099
        6451       -0.28   -0.465794  0.00158101
        6452       -0.28   -0.465766  0.00158103
        6453       -0.36   -0.465749  0.00158087
        6454       -0.44   -0.465745  0.00158063
        6455        -0.6   -0.465766  0.00158052
        6456       -0.52   -0.465774   0.0015803
        6457       -0.52   -0.465783  0.00158007
        6458       -0.52   -0.465791  0.00157985
        6459       -0.28   -0.465763  0.00157987
        6460       -0.36   -0.465746  0.00157971
        6461       -0.28   -0.465717  0.00157973
        6462       -0.44   -0.465713  0.00157949
        6463       -0.44   -0.465709  0.00157925
        6464       -0.44   -0.465705  0.00157901
        6465       -0.44   -0.465701  0.00157877
        6466       -0.68   -0.465735  0.00157887
        6467       -0.44   -0.465731  0.00157863
        6468       -0.44   -0.465727  0.00157839
        6469       -0.28   -0.465698  0.00157841
        6470        -0.2   -0.465657   0.0015787
        6471       -0.28   -0.465628  0.00157872
        6472       -0.52   -0.465637   0.0015785
        6473        -0.6   -0.465657  0.00157839
        6474       -0.44   -0.465653  0.00157815
        6475       -0.36   -0.465637  0.00157799
        6476       -0.36   -0.465621  0.00157783
        6477       -0.52   -0.465629  0.00157761
        6478       -0.36   -0.465613  0.00157745
        6479       -0.36   -0.465597  0.00157729
        6480       -0.28   -0.465568  0.00157731
        6481       -0.36   -0.465552  0.00157715
        6482       -0.52    -0.46556  0.00157693
        6483       -0.44   -0.465556  0.00157669
        6484        -0.6   -0.465577  0.00157658
        6485       -0.44   -0.465573  0.00157634
        6486        -0.6   -0.465594  0.00157624
        6487       -0.52   -0.465602  0.00157602
        6488       -0.44   -0.465598  0.00157578
        6489       -0.36   -0.465582  0.00157562
        6490        -0.6   -0.465602  0.00157551
        6491       -0.44   -0.465599  0.00157528
        6492       -0.44   -0.465595  0.00157504
        6493       -0.44   -0.465591   0.0015748
        6494       -0.36   -0.465574  0.00157464
        6495       -0.44    -0.46557   0.0015744
        6496       -0.36   -0.465554  0.00157425
        6497       -0.28   -0.465526  0.00157426
        6498        -0.2   -0.465485  0.00157455
        6499       -0.44   -0.465481  0.00157431
        6500       -0.12   -0.465428  0.00157497
        6501       -0.36   -0.465411  0.00157481
        6502       -0.36   -0.465395  0.00157465
        6503       -0.44   -0.465391  0.00157441
        6504       -0.44   -0.465387  0.00157418
        6505       -0.28   -0.465359  0.00157419
        6506       -0.44   -0.465355  0.00157395
        6507       -0.44   -0.465351  0.00157372
        6508       -0.28   -0.465323  0.00157373
        6509       -0.52   -0.465331  0.00157351
        6510       -0.44   -0.465327  0.00157328
        6511        -0.6   -0.465348  0.00157317
        6512       -0.36   -0.465332  0.00157301
        6513       -0.44   -0.465328  0.00157278
        6514       -0.44   -0.465324  0.00157254
        6515       -0.28   -0.465295  0.00157256
        6516       -0.36   -0.465279   0.0015724
        6517       -0.36   -0.465263  0.00157224
        6518       -0.52   -0.465272  0.00157202
        6519        -0.2   -0.465231  0.00157231
        6520       -0.44   -0.465227  0.00157207
        6521       -0.28   -0.465199  0.00157208
        6522       -0.28    -0.46517   0.0015721
        6523       -0.44   -0.465166  0.00157186
        6524       -0.36    -0.46515  0.00157171
        6525       -0.52   -0.465159  0.00157149
        6526        -0.2   -0.465118  0.00157177
        6527       -0.36   -0.465102  0.00157161
        6528       -0.36   -0.465086  0.00157145
        6529       -0.52   -0.465094  0.00157124
        6530       -0.52   -0.465103  0.00157102
        6531       -0.44   -0.465099  0.00157078
        6532        -0.6   -0.465119  0.00157068
        6533       -0.68   -0.465152  0.00157078
        6534       -0.68   -0.465185  0.00157089
        6535        -0.6   -0.465206  0.00157078
        6536       -0.44   -0.465202  0.00157055
        6537        -0.6   -0.465223  0.00157044
        6538       -0.28   -0.465194  0.00157046
        6539       -0.52   -0.465203  0.00157024
        6540       -0.68   -0.465235  0.00157034
        6541        -0.6   -0.465256  0.00157024
        6542       -0.52   -0.465264  0.00157002
        6543       -0.52   -0.465273   0.0015698
        6544        -0.2   -0.465232  0.00157008
        6545       -0.36   -0.465216  0.00156993
        6546       -0.52   -0.465225  0.00156971
        6547       -0.52   -0.465233  0.00156949
        6548       -0.44   -0.465229  0.00156926
        6549       -0.44   -0.465225  0.00156902
        6550       -0.44   -0.465221  0.00156879
        6551       -0.44   -0.465218  0.00156855
        6552       -0.52   -0.465226  0.00156834
        6553       -0.28   -0.465198  0.00156835
        6554        -0.6   -0.465218  0.00156825
        6555       -0.52   -0.465227  0.00156803
        6556       -0.36    -0.46521  0.00156787
        6557       -0.52   -0.465219  0.00156766
        6558       -0.44   -0.465215  0.00156742
        6559       -0.28   -0.465187  0.00156744
        6560       -0.36   -0.465171  0.00156728
        6561       -0.36   -0.465155  0.00156712
        6562       -0.44   -0.465151  0.00156689
        6563       -0.28   -0.465123   0.0015669
        6564       -0.36   -0.465107  0.00156675
        6565       -0.36   -0.465091  0.00156659
        6566       -0.36   -0.465075  0.00156643
        6567       -0.36   -0.465059  0.00156628
        6568       -0.44   -0.465055  0.00156604
        6569       -0.44   -0.465051  0.00156581
        6570       -0.52   -0.465059  0.00156559
        6571       -0.44   -0.465056  0.00156536
        6572       -0.36    -0.46504   0.0015652
        6573       -0.36   -0.465024  0.00156505
        6574       -0.36   -0.465008  0.00156489
        6575        -0.6   -0.465028  0.00156479
        6576       -0.44   -0.465024  0.00156455
        6577       -0.28   -0.464996  0.00156457
        6578       -0.44   -0.464992  0.00156433
        6579       -0.52   -0.465001  0.00156412
        6580       -0.52   -0.465009   0.0015639
        6581       -0.44   -0.465005  0.00156367
        6582       -0.44   -0.465002  0.00156344
        6583       -0.44   -0.464998   0.0015632
        6584       -0.52   -0.465006  0.00156299
        6585       -0.36    -0.46499  0.00156283
        6586       -0.52   -0.464998  0.00156262
        6587       -0.52   -0.465007   0.0015624
        6588        -0.6   -0.465027   0.0015623
        6589       -0.28   -0.464999  0.00156232
        6590       -0.44   -0.464995  0.00156208
        6591       -0.44   -0.464992  0.00156185
        6592       -0.44   -0.464988  0.00156162
        6593       -0.52   -0.464996   0.0015614
        6594       -0.52   -0.465005  0.00156119
        6595       -0.52   -0.465013  0.00156098
        6596       -0.68   -0.465045  0.00156108
        6597       -0.68   -0.465078  0.00156118
        6598        -0.6   -0.465099  0.00156108
        6599       -0.36   -0.465083  0.00156092
        6600       -0.36   -0.465067  0.00156077
        6601       -0.52   -0.465075  0.00156055
        6602       -0.44   -0.465071  0.00156032
        6603       -0.44   -0.465067  0.00156009
        6604       -0.44   -0.465064  0.00155986
        6605       -0.52   -0.465072  0.00155965
        6606        -0.6   -0.465092  0.00155954
        6607       -0.44   -0.465089  0.00155931
        6608       -0.44   -0.465085  0.00155908
        6609       -0.44   -0.465081  0.00155885
        6610       -0.68   -0.465113  0.00155895
        6611        -0.6   -0.465134  0.00155885
        6612       -0.28   -0.465106  0.00155887
        6613       -0.52   -0.465114  0.00155865
        6614       -0.68   -0.465147  0.00155876
        6615       -0.36   -0.465131   0.0015586
        6616       -0.52   -0.465139  0.00155839
        6617        -0.6   -0.465159  0.00155828
        6618        -0.6    -0.46518  0.00155818
        6619       -0.44   -0.465176  0.00155795
        6620       -0.44   -0.465172  0.00155772
        6621       -0.44   -0.465168  0.00155749
        6622       -0.36   -0.465153  0.00155734
        6623        -0.6   -0.465173  0.00155723
        6624       -0.44   -0.465169    0.001557
        6625       -0.52   -0.465177  0.00155679
        6626       -0.28   -0.465149  0.00155681
        6627       -0.44   -0.465146  0.00155658
        6628        -0.6   -0.465166  0.00155647
        6629        -0.6   -0.465186  0.00155637
