#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       18157       -0.44   -0.461638 0.000938892
       18158       -0.52   -0.461641 0.000938845
       18159       -0.44    -0.46164 0.000938794
       18160       -0.36   -0.461634 0.000938759
       18161       -0.44   -0.461633 0.000938708
       18162       -0.36   -0.461628 0.000938673
       18163       -0.28   -0.461618 0.000938675
       18164       -0.36   -0.461612  0.00093864
       18165        -0.6    -0.46162 0.000938619
       18166       -0.52   -0.461623 0.000938573
       18167       -0.68   -0.461635 0.000938598
       18168       -0.52   -0.461638 0.000938552
       18169       -0.36   -0.461632 0.000938517
       18170       -0.44   -0.461631 0.000938466
       18171        -0.6   -0.461639 0.000938446
       18172       -0.68   -0.461651 0.000938471
       18173       -0.52   -0.461654 0.000938425
       18174       -0.28   -0.461644 0.000938426
       18175       -0.68   -0.461656 0.000938452
       18176       -0.44   -0.461655 0.000938401
       18177       -0.44   -0.461654  0.00093835
       18178       -0.28   -0.461644 0.000938351
       18179       -0.44   -0.461643 0.000938301
       18180       -0.44   -0.461641  0.00093825
       18181       -0.44    -0.46164 0.000938199
       18182       -0.36   -0.461635 0.000938164
       18183       -0.44   -0.461633 0.000938113
       18184        -0.6   -0.461641 0.000938092
       18185        -0.6   -0.461649 0.000938072
       18186       -0.52   -0.461652 0.000938026
       18187       -0.28   -0.461642 0.000938027
       18188       -0.36   -0.461636 0.000937992
       18189       -0.44   -0.461635 0.000937941
       18190        -0.6   -0.461643 0.000937921
       18191       -0.52   -0.461646 0.000937875
       18192       -0.52   -0.461649 0.000937829
       18193       -0.52   -0.461652 0.000937782
       18194       -0.52   -0.461655 0.000937736
       18195       -0.44   -0.461654 0.000937686
       18196        -0.6   -0.461662 0.000937665
       18197       -0.52   -0.461665 0.000937619
       18198       -0.36    -0.46166 0.000937584
       18199       -0.52   -0.461663 0.000937538
       18200       -0.28   -0.461653  0.00093754
       18201       -0.52   -0.461656 0.000937494
       18202       -0.28   -0.461646 0.000937495
       18203       -0.36    -0.46164  0.00093746
       18204       -0.52   -0.461644 0.000937414
       18205       -0.36   -0.461638 0.000937379
       18206       -0.44   -0.461637 0.000937329
       18207       -0.28   -0.461627  0.00093733
       18208       -0.36   -0.461621 0.000937295
       18209       -0.52   -0.461624 0.000937249
       18210        -0.6   -0.461632 0.000937229
       18211       -0.28   -0.461622  0.00093723
       18212       -0.36   -0.461617 0.000937196
       18213       -0.44   -0.461615 0.000937145
       18214       -0.68   -0.461627  0.00093717
       18215        -0.6   -0.461635 0.000937149
       18216       -0.52   -0.461638 0.000937103
       18217        -0.6   -0.461646 0.000937083
       18218       -0.52   -0.461649 0.000937037
       18219       -0.52   -0.461652 0.000936991
       18220       -0.52   -0.461655 0.000936945
       18221       -0.44   -0.461654 0.000936894
       18222        -0.6   -0.461662 0.000936874
       18223        -0.6   -0.461669 0.000936853
       18224       -0.76   -0.461686 0.000936945
       18225       -0.52   -0.461689 0.000936899
       18226       -0.44   -0.461688 0.000936848
       18227        -0.2   -0.461673 0.000936907
       18228       -0.12   -0.461655 0.000937043
       18229        -0.2    -0.46164 0.000937101
       18230        -0.2   -0.461626  0.00093716
       18231       -0.36    -0.46162 0.000937125
       18232       -0.52   -0.461624 0.000937079
       18233       -0.68   -0.461635 0.000937104
       18234        -0.2   -0.461621 0.000937162
       18235       -0.44    -0.46162 0.000937112
       18236        -0.6   -0.461628 0.000937091
       18237       -0.52   -0.461631 0.000937045
       18238       -0.68   -0.461643  0.00093707
       18239       -0.44   -0.461642  0.00093702
       18240       -0.36   -0.461636 0.000936985
       18241       -0.52   -0.461639 0.000936939
       18242       -0.76   -0.461656  0.00093703
       18243       -0.36    -0.46165 0.000936996
       18244       -0.44   -0.461649 0.000936945
       18245        -0.6   -0.461656 0.000936924
       18246       -0.28   -0.461646 0.000936926
       18247       -0.28   -0.461636 0.000936927
       18248       -0.36   -0.461631 0.000936893
       18249       -0.44    -0.46163 0.000936842
       18250       -0.36   -0.461624 0.000936807
       18251       -0.28   -0.461614 0.000936809
       18252       -0.36   -0.461609 0.000936774
       18253       -0.44   -0.461607 0.000936723
       18254       -0.36   -0.461602 0.000936689
       18255       -0.44   -0.461601 0.000936638
       18256        -0.6   -0.461608 0.000936617
       18257       -0.76   -0.461625 0.000936709
       18258       -0.52   -0.461628 0.000936663
       18259        -0.6   -0.461635 0.000936642
       18260        -0.6   -0.461643 0.000936622
       18261        -0.2   -0.461629  0.00093668
       18262       -0.36   -0.461623 0.000936645
       18263       -0.52   -0.461626 0.000936599
       18264       -0.28   -0.461616 0.000936601
       18265       -0.68   -0.461628 0.000936626
       18266        -0.6   -0.461636 0.000936605
       18267        -0.2   -0.461622 0.000936663
       18268       -0.36   -0.461616 0.000936629
       18269       -0.36    -0.46161 0.000936594
       18270       -0.44   -0.461609 0.000936543
       18271       -0.52   -0.461612 0.000936498
       18272       -0.44   -0.461611 0.000936447
       18273       -0.52   -0.461614 0.000936401
       18274       -0.36   -0.461609 0.000936367
       18275       -0.52   -0.461612 0.000936321
       18276       -0.52   -0.461615 0.000936275
       18277       -0.44   -0.461614 0.000936225
       18278       -0.68   -0.461626  0.00093625
       18279       -0.68   -0.461638 0.000936275
       18280        -0.6   -0.461646 0.000936254
       18281        -0.6   -0.461653 0.000936233
       18282       -0.44   -0.461652 0.000936183
       18283       -0.44   -0.461651 0.000936132
       18284       -0.44    -0.46165 0.000936082
       18285       -0.44   -0.461648 0.000936031
       18286       -0.52   -0.461652 0.000935986
       18287       -0.28   -0.461642 0.000935987
       18288        -0.6   -0.461649 0.000935967
       18289       -0.36   -0.461644 0.000935932
       18290       -0.44   -0.461642 0.000935882
       18291       -0.52   -0.461646 0.000935836
       18292       -0.44   -0.461644 0.000935785
       18293       -0.44   -0.461643 0.000935735
       18294       -0.28   -0.461633 0.000935737
       18295       -0.52   -0.461637 0.000935691
       18296        -0.6   -0.461644  0.00093567
       18297       -0.36   -0.461639 0.000935636
       18298       -0.28   -0.461629 0.000935637
       18299       -0.36   -0.461623 0.000935602
       18300       -0.44   -0.461622 0.000935552
       18301       -0.36   -0.461616 0.000935517
       18302        -0.6   -0.461624 0.000935497
       18303       -0.52   -0.461627 0.000935451
       18304       -0.44   -0.461626 0.000935401
       18305       -0.44   -0.461625 0.000935351
       18306        -0.6   -0.461632  0.00093533
       18307       -0.52   -0.461635 0.000935284
       18308        -0.6   -0.461643 0.000935264
       18309       -0.36   -0.461637 0.000935229
       18310       -0.52   -0.461641 0.000935183
       18311       -0.28   -0.461631 0.000935185
       18312       -0.36   -0.461625  0.00093515
       18313       -0.36    -0.46162 0.000935116
       18314       -0.44   -0.461618 0.000935066
       18315       -0.28   -0.461609 0.000935067
       18316       -0.52   -0.461612 0.000935021
       18317       -0.68   -0.461624 0.000935046
       18318       -0.44   -0.461622 0.000934996
       18319       -0.52   -0.461626  0.00093495
       18320       -0.68   -0.461638 0.000934975
       18321       -0.12   -0.461619  0.00093511
       18322       -0.12     -0.4616 0.000935245
       18323       -0.12   -0.461582  0.00093538
       18324       -0.36   -0.461576 0.000935345
       18325       -0.44   -0.461575 0.000935295
       18326       -0.44   -0.461574 0.000935245
       18327       -0.44   -0.461573 0.000935194
       18328       -0.36   -0.461567  0.00093516
       18329       -0.52    -0.46157 0.000935114
       18330        -0.6   -0.461578 0.000935094
       18331       -0.12   -0.461559 0.000935228
       18332        -0.6   -0.461567 0.000935208
       18333       -0.36   -0.461561 0.000935173
       18334       -0.36   -0.461556 0.000935139
       18335       -0.28   -0.461546  0.00093514
       18336       -0.36    -0.46154 0.000935105
       18337       -0.52   -0.461543  0.00093506
       18338       -0.68   -0.461555 0.000935085
       18339       -0.52   -0.461558 0.000935039
       18340       -0.44   -0.461557 0.000934989
       18341       -0.44   -0.461556 0.000934939
       18342       -0.44   -0.461555 0.000934888
       18343        -0.6   -0.461562 0.000934868
       18344       -0.76   -0.461579 0.000934959
       18345       -0.52   -0.461582 0.000934913
       18346       -0.36   -0.461576 0.000934878
       18347       -0.28   -0.461566  0.00093488
       18348       -0.44   -0.461565  0.00093483
       18349       -0.52   -0.461568 0.000934784
       18350       -0.52   -0.461572 0.000934739
       18351       -0.68   -0.461584 0.000934763
       18352       -0.36   -0.461578 0.000934729
       18353       -0.36   -0.461572 0.000934694
       18354       -0.44   -0.461571 0.000934644
       18355       -0.52   -0.461575 0.000934599
       18356       -0.44   -0.461573 0.000934549
       18357       -0.36   -0.461568 0.000934514
       18358       -0.36   -0.461562 0.000934479
       18359       -0.36   -0.461557 0.000934445
       18360        -0.6   -0.461564 0.000934424
       18361       -0.44   -0.461563 0.000934374
       18362       -0.68   -0.461575 0.000934399
       18363       -0.52   -0.461578 0.000934354
       18364       -0.12    -0.46156 0.000934488
       18365       -0.28    -0.46155 0.000934489
       18366       -0.44   -0.461549 0.000934439
       18367        -0.6   -0.461556 0.000934419
       18368        -0.6   -0.461564 0.000934398
       18369       -0.52   -0.461567 0.000934353
       18370       -0.52    -0.46157 0.000934307
       18371       -0.44   -0.461569 0.000934257
       18372       -0.36   -0.461563 0.000934223
       18373        -0.2   -0.461549  0.00093428
       18374       -0.28   -0.461539 0.000934282
       18375       -0.44   -0.461538 0.000934232
       18376        -0.6   -0.461545 0.000934211
       18377        -0.6   -0.461553 0.000934191
       18378        -0.6   -0.461561  0.00093417
       18379        -0.6   -0.461568  0.00093415
       18380       -0.52   -0.461571 0.000934104
       18381       -0.52   -0.461574 0.000934059
       18382       -0.52   -0.461578 0.000934014
       18383       -0.44   -0.461576 0.000933964
       18384       -0.52    -0.46158 0.000933918
       18385       -0.52   -0.461583 0.000933873
       18386        -0.2   -0.461569  0.00093393
       18387       -0.12    -0.46155 0.000934064
       18388       -0.44   -0.461549 0.000934014
       18389       -0.52   -0.461552 0.000933969
       18390       -0.52   -0.461555 0.000933923
       18391       -0.28   -0.461545 0.000933925
       18392        -0.6   -0.461553 0.000933904
       18393        -0.6    -0.46156 0.000933884
       18394       -0.52   -0.461564 0.000933839
       18395       -0.52   -0.461567 0.000933793
       18396       -0.28   -0.461557 0.000933795
       18397        -0.6   -0.461564 0.000933774
       18398        -0.6   -0.461572 0.000933754
       18399       -0.52   -0.461575 0.000933708
       18400       -0.36    -0.46157 0.000933674
       18401       -0.44   -0.461568 0.000933624
       18402       -0.36   -0.461563  0.00093359
       18403       -0.28   -0.461553 0.000933591
       18404       -0.44   -0.461552 0.000933541
       18405       -0.44   -0.461551 0.000933491
       18406       -0.28   -0.461541 0.000933492
       18407       -0.36   -0.461535 0.000933458
       18408       -0.52   -0.461538 0.000933413
       18409       -0.36   -0.461533 0.000933378
       18410        -0.6    -0.46154 0.000933358
